startupId,startupName,originalWebsite,methodUsed,verifiedWebsite,emails,phones,linkedin,status,errorType,httpStatus,finalURL,attempts,notes
6007d9a4e4b0c081f74a975f,NEXT TRACK ENGINEERING PRIVATE LIMITED,https://nextrack.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6007bd31e4b0c081f74a8d92,DIAGNO ON MEDICAL &amp; DIAGNOSTICS SERVICESINDIA PRIVATE LIMITED,https://www.diagnoon.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60045f0be4b0c081f7499b8a,NATTY & CANNY PRIVATE LIMITED,https://www.walkingwardrobe.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ff2e370e4b072ce6640bcea,BIOS INNOVATIVE HEALTHCARE SOLUTIONS PRIVATE LIMITED,http://biosinnovations.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5fe8cb30e4b0db7e4f388358,WEREHAB TECHNOLOGIES PRIVATE LIMITED,https://www.werehabtech.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5fe350c9e4b0db7e4f369c6e,DDAARC PICKUP SERVICES PRIVATE LIMITED,https://www.apoux.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5fe18b0ee4b0db7e4f35cfaa,Radium Technologies,https://www.radiumtechnologies.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5fbe1f81e4b016b44cb2aae4,Oyster Technocon,https://oystertechnocon.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5fb8bac0e4b0dca0779d0c9c,PRECISURG PRIVATE LIMITED,https://precisurg.co.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5fb29bd8e4b01f96edfb30dd,Movench,https://www.movench.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f9690b1e4b073af970419b9,SHAKTIMAAN SOLAR LLP,https://www.shaktimaansolar.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f7ef2bfe4b0cbc0da807afa,TNB FOODS PRIVATE LIMITED,https://www.thenaturesbowl.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f72daf8e4b0cbc0da7e0a98,YOUBOTICS INNOVATIONS PRIVATE LIMITED,https://www.youbotics.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f6dd7d0e4b063729925e487,GIRLSCRIPT TECHNOLOGIES PRIVATE LIMITED,https://gsyay.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f6d8e3fe4b063729925bc71,RIDDHIMANN TECHNOLOGIES PRIVATE LIMITED,https://mysoniji.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f6af778e4b063729925337c,MEGA PETROLEUMS LLP,http://megapetroleums.in.net/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f5c7f41e4b094dd1b664d8c,UCOB100 BIOENERGY PRIVATE LIMITED,http://ucob100.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f378719e4b0b0f1fd25a1dc,AMPHAN TECHNOLOGIES PRIVATE LIMITED,http://neovantium.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f117719e4b08a4759a57da0,SAZO MANAGEMENT PRIVATE LIMITED,http://www.sazompl.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5f0094e2e4b022bc24f9d2f8,XPRENZA ROBOTICS PRIVATE LIMITED,https://www.xprenza.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5eef704be4b0935c8cebfcac,BRAINIEST DIGITAL PLATFORM PRIVATE LIMITED,https://www.brainyguru.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ec79036e4b03e7099593836,SAMVARU TECHNOSOL LLP,https://www.quotemysurgery.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ec00b7ae4b072672dd90446,ADITI GREENTECH INDIA PRIVATE LIMITED,https://www.adititech.in,Scrapling Fetcher,https://adititech.in/,,,,SUCCESS,,200,https://adititech.in/,1,Website successfully retrieved using Scrapling
5ebe9f97e4b092c4326099b3,DHRUV DAGA PROFESSIONAL LEARNING PRIVATELIMITED,https://www.dhruvdaga.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e954b47e4b0363cb6319962,DHARKAR ONLINE SERVICES (OPC) PRIVATE LIMITED,https://www.tomatino.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e91465ce4b0363cb6312211,BEETROOT AGRO (OPC) PRIVATE LIMITED,http://www.beetrootagro.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e908bb4e4b0363cb6311d0a,TULJAI LABPOINT PRIVATE LIMITED,https://tuljaihealthcare.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e89f4a8e4b055bfaeaafa54,EUTRONIX TECHNOLOGIES PRIVATE LIMITED,https://www.eutronix.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e6f456ae4b0bf8415d24332,TITANDLT IT SOLUTIONS PRIVATE LIMITED,https://www.titandlt.co,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e675014e4b0bf8415d1c9fc,SHOONYATVAM FOUNDATION,https://www.shoonyatvam.org,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
5e5e5324e4b0bf8415d12e40,BINJA TECH PRIVATE LIMITED,https://www.binjatech.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e56b1d8e4b0bf8415d0a568,GLANCIEL INFOTECH PRIVATE LIMITED,https://www.glancielinfotech.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e521a2de4b0bf8415d01d4d,STEM LEARNING SOLUTIONS PRIVATE LIMITED,https://mystemzone.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e368763e4b0bf34fcfa2522,ANTMAN CONSULTANTS AND LOGISTICS PRIVATELIMITED,https://www.coldstoragetoday.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e355cfae4b0bf34fcfa1766,ALLIANCE TECHNOLOGIST,https://www.alliancetechnologist.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e2aff50e4b0978ef9bf70dd,VILLARBAN RETAIL AND WHOLESALE HUB PRIVATE LIMITED,https://www.villarban.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e25bbace4b0978ef9bf0332,AUR INNOVATIONS PRIVATE LIMITED,https://www.Hippojaws.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e1c6802e4b04bc11ecd65e2,WATTFIN VENTURES PRIVATE LIMITED,https://www.atant.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e1b0a61e4b0cb88a1d4cf50,ATHARVASHREE INFRAVENTURES PRIVATE LIMITED,https://www.atharvashree.co.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e094611e4b098d21eef48ae,ECOBUGY LOGISTICS SOLUTION LLP,http://ecobugy.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5e05fb71e4b098d21eee94b0,RMR ENVITECH PRIVATE LIMITED,http://www.rmrenvitech.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5dfaf5fae4b026527442c4c5,DRISHTEE FEEDS AND NUTRITION PRIVATE LIMITED,https://www.drishteefeeds.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5dea033fe4b04e0095275d82,KKE CHEMICALS PRIVATE LIMITED,https://www.kkeautocare.com,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
5dcab061e4b0be63b6d6c17b,TAGSCOLLECTIVE INDIA PRIVATE LIMITED,https://WWW.ourbix.COM,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5dc41628e4b0437dbc4869e9,YOUBOTICS SOFTWARE PRIVATE LIMITED,https://youbotics.ai/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5db052c6e4b08fc2aba5c7aa,NITESCO FACILITY SERVICES PRIVATE LIMITED,http://nitesco.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5d8b49b9e4b05eaf4e0caf03,RUDRA SPECTRA PRIVATE LIMITED,https://www.rudraspectra.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5d7aac4ee4b0fad8ed6c6866,LENERGY MOBILITY PRIVATE LIMITED,https://lenergymobility.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5d4bc685e4b0d334677e8125,3NOT ROBOTICS PRIVATE LIMITED,https://www.3notrobotics.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5d498456e4b0d334677e2b77,TABXO LABS LLP,https://www.tabxolabs.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5d3ab10ee4b03beb13607abb,SAFEGUARD DETECTIVE & MANPOWER SOLUTIONS PRIVATE LIMITED,https://www.safeguardindia.in,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
5d15c3ece4b0659b5265b973,KICKTOWN SPORTS PRIVATE LIMITED,http://kicktown.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5cf6a3a2e4b08f8b1a99aea2,YUA TECH PRIVATE LIMITED,https://www.Caffice.Space,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5cdad530e4b08f8b1a95db39,ADITYA BIOINNOVATION PRIVATE LIMITED,https://www.adityabioinnovation.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5cdaa557e4b08f8b1a95b7d1,BLUEWINGS INDUSTRIES INDIA PRIVATE LIMITED,https://www.bluewingsindustries.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5cd14c49e4b085366353507b,TECHNOSOFT INTEGRATED SOLUTIONS PRIVATE LIMITED,https://www.tisplautomation.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ca1d903e4b0d381ea045ca4,ROMINENCE BUILDERS PRIVATE LIMITED,https://rominence.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5c829d75e4b0563d5c5f8a44,PEARL COMMERZ PRIVATE LIMITED,https://www.pearlcommerz.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5c70fad9e4b0ba900e11deba,GENEXT GENOMICS PRIVATE LIMITED,https://www.gng.asia,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5c6eb6dce4b0ba900e119bf3,TECHNOTE SOFTWARE SOLUTION PRIVATE LIMITED,http://technotesoftware.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5c26ff9de4b0bd844e94500a,ALTIN STRATEGIST ENDEAVOUR PRIVATE LIMITED,https://www.altinsyndicate.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b051dcee4b0a9285b5ba7cc,PIPELINE FNB PRIVATE LIMITED,https://www.pipelinefnb.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5bd5909be4b0d01c027e4259,VASUDHA WOODLESS CREMATION FOUNDATION,https://www.vasudhawoodlesscremationfoundation.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5bd374ace4b0d01c027e3c35,SNUGTECH SERVICES PRIVATE LIMITED,https://www.snugtechservices.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5bc8b5d4e4b0a0446f01bc9c,ZEONE TECHNOLOGIES (OPC) PRIVATE LIMITED,https://www.zeone.co.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5bb08cf0e4b0410db0ca79ca,BLACK LEAF WASTE MANAGEMENT PRIVATE LIMITED,https://www.scrapee.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5baef206e4b0410db0c9dea0,HARBOR VISION PRIVATE LIMITED,https://harborvision.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ba254aae4b05f0501954fba,SAMVID INTERNATIONAL PRIVATE LIMITED,https://www.samvidinternational.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ba0b717e4b05f050191b8f0,YOUBOTICS,https://www.youbotics.ai,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b81aecce4b0637a70120a23,ASTROVIS TEXTILE SERVICES PRIVATE LIMITED,https://www.astrovis.org,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b7d7212e4b0637a7011f79c,MOONY MONK DESIGN STUDIO PRIVATE LIMITED,https://WWW.MOONYMONK.COM,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b7d4955e4b0637a7011ea3c,COMMUNIXLAB PRIVATE LIMITED,https://communixlab.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b62dba7e4b070f883426b7e,PHOTRONIX LED LIGHTS PRIVATE LIMITED,https://www.photronixled.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b1637e6e4b04e859d296d27,KALINDI VENTURES,https://www.CalvayFood.com,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
5acaff98e4b0c13abcef2985,GRAPE FOODTECH PRIVATE LIMITED,https://www.grapecorp.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5aca6132e4b0c13abcef287b,AIRAVAT CORPORATE SERVICES PRIVATE LIMITED,https://www.airavatcs.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5ac0c31fe4b026aa2861d930,HOARDKINGS PRIVATE LIMITED,https://www.hoardking.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5abf7661e4b026aa2861d742,VRIDDH PATH TRAVELLING ASSISTANCE PRIVATE LIMITED,https://www.cabnotels.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5a7f0223e4b075325d8bb9f2,BLAST ENTERPRISES PRIVATE LIMITED,https://www.sabzilana.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5a7e0489e4b075325d8bb6f3,INSPIRED FOODS PRIVATE LIMITED,https://www.guavaz.co,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5a7bd59ee4b075325d8bae47,UPRUDENCE DIGITAL SOLUTIONS PRIVATE LIMITED,https://www.uprudenceagro.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5a4bae35e4b0865903d62291,HOZANA INFOTECH PRIVATE LIMITED,https://nativoe.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5a434e7be4b0762f513dbbbb,ATS IT WORLD PRIVATE LIMITED,http://www.atsitworld.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
59fdabc0e4b0f281b9ab9071,NEWOPTION ONLINE SERVICES PRIVATE LIMITED,https://www.newoptions.co.in,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
59f97335e4b0f281b9ab8a6a,MVM SOLUTIONS PRIVATE LIMITED,https://www.vngz.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5957d90de4b0bcdc8b670de6,VCREATORSS IT LLP,https://www.vcreatorss.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
59569d5ee4b0bcdc8b670d6e,Lihos Motors Pvt. Ltd.,https://www.lithosmotors.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
